survived,pclass,age,sibsp,parch,fare,adult_male,embark_town,alive,FamilySize,sex_male,embarked_q,embarked_s,class_Second,class_Third,who_man,who_woman,alone_True,FamilyCategory_Small,FamilyCategory_Large,AgeGroup_Teen,AgeGroup_Young Adult,AgeGroup_Adult,AgeGroup_Senior
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.1068816518712679,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
1,2,0.46656914134254285,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,Southampton,yes,0.0330656452941511,0,0,1,1,0,0,1,0,1,0,0,0,1,0
0,3,0.1758180953925567,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,0.03044257241756362,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,1,0,0
1,1,1.048071233242515,-0.5345451980491797,0.6896894265922036,1.3730684781069002,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8471279526804678,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
0,3,0.7936640680362772,-0.5345451980491797,-0.5007544611783037,-0.8243441437907325,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,0,1,0
0,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,3,0.6846324258050325,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
0,2,-0.47837175799491216,1.4862964043318654,0.6896894265922036,-0.6602902203335379,True,Southampton,no,1.3472130864719518,1,0,1,1,0,1,0,0,1,0,0,1,0,0
1,2,-2.0048147492323394,0.47587560314134286,0.6896894265922036,-0.025948382965718463,False,Southampton,yes,0.6901393658830515,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,3,-0.9144983269198913,0.47587560314134286,0.6896894265922036,-0.8471279526804678,True,Cherbourg,no,0.6901393658830515,1,0,0,0,1,1,0,0,1,0,1,0,0,0
1,3,-0.11493295055742946,-0.5345451980491797,1.8801333143627108,-0.18526442911346935,False,Cherbourg,yes,0.6901393658830515,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,3,0.03044257241756362,-0.5345451980491797,-0.5007544611783037,-0.784424355749482,False,Southampton,no,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1,2,-1.6413759417948568,-0.5345451980491797,1.8801333143627108,-0.015011454735238816,False,Southampton,yes,0.6901393658830515,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,1,1.1207589947300116,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
1,1,0.03044257241756362,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Cherbourg,yes,-0.6240080752947493,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.5290470815677821,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,-0.5510595194824087,-0.5345451980491797,1.8801333143627108,1.0021228706993681,False,Cherbourg,yes,0.6901393658830515,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0.46656914134254285,-0.5345451980491797,1.8801333143627108,1.9426986985206176,False,Southampton,yes,0.6901393658830515,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,3,-1.4960004188198637,3.50713800671291,1.8801333143627108,0.204820802697402,False,Southampton,no,3.3184342482386535,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,3,-1.3506248958448706,3.50713800671291,1.8801333143627108,0.204820802697402,False,Southampton,no,3.3184342482386535,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,2,0.1758180953925567,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,Southampton,yes,0.0330656452941511,1,0,1,1,0,1,0,0,1,0,0,1,0,0
0,1,1.4841978021674944,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,Cherbourg,no,0.0330656452941511,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,2.501826462992446,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,0,1
1,2,-0.7691228039448983,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,False,Southampton,yes,0.0330656452941511,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1,2,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.5569362485555052,True,Cherbourg,yes,-0.6240080752947493,1,0,0,1,0,1,0,1,0,0,0,1,0,0
0,3,0.24850585688005322,0.47587560314134286,0.6896894265922036,-0.26546711121322275,True,Southampton,no,0.6901393658830515,1,0,1,0,1,1,0,0,1,0,0,1,0,0
1,2,-1.5686881803073602,0.47587560314134286,0.6896894265922036,0.4443395309449063,False,Southampton,yes,0.6901393658830515,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1,1,-0.9144983269198913,-0.5345451980491797,1.8801333143627108,2.0485572268634304,True,Cherbourg,yes,0.6901393658830515,1,0,0,0,0,1,0,0,1,0,1,0,0,0
0,2,-0.18762071204492597,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8208793249273166,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
1,3,-0.5510595194824087,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1,3,-0.5510595194824087,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,False,Southampton,yes,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1,1,1.3388222791925013,0.47587560314134286,-0.5007544611783037,0.5690205127723743,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0.6846324258050325,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,Southampton,yes,0.6901393658830515,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,3,0.46656914134254285,0.47587560314134286,-0.5007544611783037,-0.4021787140942183,False,Southampton,yes,0.0330656452941511,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,3,0.757320187292529,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
0,2,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.5727947944897007,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,3,-0.4056839965074156,1.4862964043318654,-0.5007544611783037,-0.1068816518712679,True,Southampton,no,0.6901393658830515,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,3,-0.7691228039448983,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.042245189069932916,-0.5345451980491797,4.261021089903725,-0.24140586910616751,False,Southampton,no,2.0042868070608524,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1,3,0.1758180953925567,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,Southampton,yes,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,2,2.356450940017453,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,Southampton,yes,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,0,1
1,1,1.7022610866299839,1.4862964043318654,-0.5007544611783037,1.0887083441144294,False,Southampton,yes,0.6901393658830515,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0.46656914134254285,-0.5345451980491797,-0.5007544611783037,-0.008996144208475044,True,Southampton,yes,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,3,-0.9871860884073879,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,1,0,0,0
0,3,-0.7691228039448983,-0.5345451980491797,-0.5007544611783037,-0.5290470815677821,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,2,0.3211936183675498,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,False,Southampton,yes,-0.6240080752947493,0,0,1,1,0,0,1,1,0,0,0,1,0,0
1,1,0.6846324258050325,0.47587560314134286,-0.5007544611783037,1.282108233399647,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,3,-0.11493295055742946,0.47587560314134286,-0.5007544611783037,-0.5308713611966261,False,Cherbourg,no,0.0330656452941511,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,3,0.1758180953925567,-0.5345451980491797,-0.5007544611783037,-0.8166882940293968,True,Southampton,yes,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,2,-0.33299623501991904,0.47587560314134286,0.6896894265922036,0.14904246872195587,False,Southampton,yes,0.6901393658830515,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1,1,0.6846324258050325,0.47587560314134286,0.6896894265922036,2.0485572268634304,False,Cherbourg,yes,0.6901393658830515,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,2,1.7749488481174804,-0.5345451980491797,-0.5007544611783037,-0.025948382965718463,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,1,0
0,1,0.46656914134254285,-0.5345451980491797,-0.5007544611783037,0.5919880620563814,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.7822369701033859,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1,1,-0.8418105654323949,-0.5345451980491797,1.8801333143627108,2.0485572268634304,False,Southampton,yes,0.6901393658830515,0,0,1,0,0,0,1,0,1,0,1,0,0,0
0,2,1.2661345177050047,-0.5345451980491797,-0.5007544611783037,-0.5071732251068228,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1,1,2.21107541704246,0.47587560314134286,0.6896894265922036,2.0485572268634304,True,Cherbourg,yes,0.6901393658830515,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,0.3938813798550463,-0.5345451980491797,-0.5007544611783037,-0.8516864643669316,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,1.6295733251424873,0.47587560314134286,-0.5007544611783037,2.0485572268634304,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,3,1.2661345177050047,-0.5345451980491797,-0.5007544611783037,-0.8462180002516918,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
0,3,-0.11493295055742946,-0.5345451980491797,1.8801333143627108,-0.8243441437907325,False,Queenstown,no,0.6901393658830515,0,1,0,0,1,0,1,0,1,0,0,1,0,0
0,2,0.5392569028300394,0.47587560314134286,-0.5007544611783037,-0.025948382965718463,True,Southampton,no,0.0330656452941511,1,0,1,1,0,1,0,0,1,0,0,0,1,0
0,3,0.46656914134254285,0.47587560314134286,0.6896894265922036,-0.1068816518712679,True,Southampton,no,0.6901393658830515,1,0,1,0,1,1,0,0,1,0,0,0,1,0
1,2,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,0.2802856074877116,False,Southampton,yes,-0.6240080752947493,0,0,1,1,0,0,1,1,0,0,0,1,0,0
0,3,1.4115100406799979,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,1,1.4115100406799979,0.47587560314134286,-0.5007544611783037,1.3271333795388858,True,Cherbourg,yes,0.0330656452941511,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,2,-0.4056839965074156,1.4862964043318654,0.6896894265922036,0.017799329956200118,False,Southampton,yes,1.3472130864719518,0,0,1,1,0,0,1,0,1,0,0,1,0,0
0,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,0.6915141089537462,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,3,1.048071233242515,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,1,0.3938813798550463,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,3,0.46656914134254285,0.47587560314134286,-0.5007544611783037,-0.4831119829997676,True,Southampton,no,0.0330656452941511,1,0,1,0,1,1,0,0,1,0,0,0,1,0
0,3,0.03044257241756362,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,-0.18762071204492597,-0.5345451980491797,-0.5007544611783037,0.17091632518291516,True,Southampton,yes,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1,2,-0.5510595194824087,0.47587560314134286,1.8801333143627108,0.6556059861874355,False,Cherbourg,yes,1.3472130864719518,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1,1,0.757320187292529,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,0,1,0
0,3,0.6846324258050325,0.47587560314134286,5.451464977674232,0.204820802697402,False,Southampton,no,3.3184342482386535,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8549675428360756,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,2,-0.4056839965074156,0.47587560314134286,1.8801333143627108,1.680212420989106,False,Southampton,yes,1.3472130864719518,0,0,1,1,0,0,1,0,1,0,0,1,0,0
0,3,0.3211936183675498,0.47587560314134286,0.6896894265922036,-0.533421852859974,True,Southampton,no,0.6901393658830515,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,3,-0.26030847353242254,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,False,Southampton,no,0.0330656452941511,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1,2,-1.8594392262573463,1.4862964043318654,0.6896894265922036,0.5427718850192231,False,Southampton,yes,1.3472130864719518,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,2,-0.26030847353242254,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,3,-0.18762071204492597,0.47587560314134286,-0.5007544611783037,-0.531050726819606,True,Cherbourg,no,0.0330656452941511,1,0,0,0,1,1,0,0,1,0,0,1,0,0
1,1,0.902695710267522,0.47587560314134286,-0.5007544611783037,1.135737135505492,True,Southampton,yes,0.0330656452941511,1,0,1,0,0,1,0,0,1,0,0,0,1,0
1,3,-0.6964350424574017,0.47587560314134286,0.6896894265922036,-0.47472554643263587,True,Cherbourg,yes,0.6901393658830515,1,0,0,0,1,1,0,0,1,0,0,1,0,0
0,3,-0.6237472809699052,-0.5345451980491797,-0.5007544611783037,-0.8197856321042687,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.6237472809699052,-0.5345451980491797,-0.5007544611783037,-0.45905074089271236,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,1,2.283763178529956,-0.5345451980491797,-0.5007544611783037,0.2505721608711444,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0,2,1.9930121325799701,-0.5345451980491797,-0.5007544611783037,-0.6231046643499071,True,Queenstown,no,-0.6240080752947493,1,1,0,1,0,1,0,1,0,0,0,0,1,0
1,1,-0.6237472809699052,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,False,Southampton,yes,-0.6240080752947493,0,0,1,0,0,0,1,1,0,0,0,1,0,0
0,3,-0.26030847353242254,-0.5345451980491797,-0.5007544611783037,-0.8179657272467168,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8250747305965286,True,Queenstown,no,-0.6240080752947493,1,1,0,0,1,1,0,1,0,0,0,1,0,0
1,1,3.6648306467923906,-0.5345451980491797,-0.5007544611783037,0.14904246872195587,True,Southampton,yes,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,0,1
0,3,1.556885563654991,-0.5345451980491797,-0.5007544611783037,-0.8547838024418036,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,1,0.1758180953925567,-0.5345451980491797,-0.5007544611783037,0.17091632518291516,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,1,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-1.1633889189356015,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,1,0,0
0,3,-1.4960004188198637,2.496717205522388,1.8801333143627108,0.057172271585926776,False,Southampton,no,2.661360527649753,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,2,0.10313033390506016,0.47587560314134286,0.6896894265922036,-0.015011454735238816,True,Southampton,no,0.6901393658830515,1,0,1,1,0,1,0,0,1,0,0,1,0,0
0,3,0.8300079487800255,-0.5345451980491797,5.451464977674232,0.5728484376530422,False,Southampton,no,2.661360527649753,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0,3,-0.11493295055742946,0.47587560314134286,-0.5007544611783037,-0.45905074089271236,True,Southampton,no,0.0330656452941511,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,3,-2.0048147492323394,2.496717205522388,1.8801333143627108,0.057172271585926776,False,Southampton,no,2.661360527649753,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,1.3081731207585263,True,Southampton,yes,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,1,1.3388222791925013,0.47587560314134286,-0.5007544611783037,2.0485572268634304,True,Cherbourg,yes,0.0330656452941511,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1.9203243710924736,-0.5345451980491797,-0.5007544611783037,0.38965488979250806,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8330936863751163,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,3,-0.47837175799491216,-0.5345451980491797,-0.5007544611783037,-0.8330936863751163,False,Southampton,yes,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1,2,-0.8418105654323949,-0.5345451980491797,0.6896894265922036,-0.15719152173147422,False,Southampton,yes,0.0330656452941511,0,0,1,1,0,0,1,0,1,0,1,0,0,0
0,3,-0.6237472809699052,-0.5345451980491797,-0.5007544611783037,-0.7944513315511856,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8208793249273166,False,Queenstown,yes,-0.6240080752947493,0,1,0,0,1,0,1,1,0,0,0,1,0,0
0,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.8680918567126511,False,Queenstown,no,-0.6240080752947493,0,1,0,0,1,0,1,1,0,0,1,0,0,0
0,2,-0.4056839965074156,1.4862964043318654,-0.5007544611783037,2.0485572268634304,True,Southampton,no,0.6901393658830515,1,0,1,1,0,1,0,0,1,0,0,1,0,0
0,3,0.1758180953925567,0.47587560314134286,0.6896894265922036,-0.48529936864586354,False,Queenstown,no,0.6901393658830515,0,1,0,0,1,0,1,0,1,0,0,1,0,0
0,2,-0.47837175799491216,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,1,2.0656998940674667,-0.5345451980491797,1.8801333143627108,2.0485572268634304,True,Cherbourg,no,0.6901393658830515,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1,1,1.4841978021674944,1.4862964043318654,-0.5007544611783037,2.0485572268634304,True,Southampton,yes,0.6901393658830515,1,0,1,0,0,1,0,0,1,0,0,0,1,0
0,3,0.757320187292529,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,0,1,0
0,1,1.2661345177050047,-0.5345451980491797,-0.5007544611783037,-0.04399431454600994,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,3,0.46656914134254285,-0.5345451980491797,-0.5007544611783037,-0.8354648124154843,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,3,-0.6964350424574017,0.47587560314134286,-0.5007544611783037,-0.8166882940293968,True,Southampton,yes,0.0330656452941511,1,0,1,0,1,1,0,0,1,0,0,1,0,0
0,2,0.1758180953925567,1.4862964043318654,-0.5007544611783037,2.0485572268634304,True,Southampton,no,0.6901393658830515,1,0,1,1,0,1,0,0,1,0,0,1,0,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,0.9753834717550186,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
1,1,-0.11493295055742946,0.47587560314134286,-0.5007544611783037,1.1114921530041646,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,2,0.757320187292529,0.47587560314134286,0.6896894265922036,0.5427718850192231,False,Southampton,yes,0.6901393658830515,0,0,1,1,0,0,1,0,1,0,0,0,1,0
0,1,0.10313033390506016,0.47587560314134286,-0.5007544611783037,1.1114921530041646,True,Southampton,no,0.0330656452941511,1,0,1,0,0,1,0,0,1,0,0,1,0,0
0,2,2.9379530319174254,-0.5345451980491797,-0.5007544611783037,-0.7040379332554565,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,0,1
1,2,0.10313033390506016,-0.5345451980491797,-0.5007544611783037,-0.59466865095066,True,Southampton,yes,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,1,0,0
0,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.8232504509676845,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,1,0,0,0
0,3,-0.3693401157636673,-0.5345451980491797,-0.5007544611783037,-0.811219829914157,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.7328370526719555,False,Southampton,yes,-0.6240080752947493,0,0,1,0,1,0,1,1,0,0,1,0,0,0
0,3,0.9753834717550186,0.47587560314134286,6.641908865444739,0.8883788171023798,False,Southampton,no,3.9755079688275536,0,0,1,0,1,0,1,0,0,1,0,0,1,0
1,1,0.46656914134254285,-0.5345451980491797,0.6896894265922036,2.0485572268634304,True,Cherbourg,yes,0.0330656452941511,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8073919050334891,False,Queenstown,no,-0.6240080752947493,0,1,0,0,1,0,1,1,0,0,0,1,0,0
1,1,-0.18762071204492597,-0.5345451980491797,-0.5007544611783037,2.0485572268634304,True,Cherbourg,yes,-0.6240080752947493,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,3,-0.6964350424574017,-0.5345451980491797,-0.5007544611783037,-0.7598162672309028,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-1.1325616113823809,4.517558807903433,1.8801333143627108,0.8883788171023798,False,Southampton,no,3.9755079688275536,1,0,1,0,1,0,0,0,0,1,1,0,0,0
0,2,2.21107541704246,0.47587560314134286,0.6896894265922036,0.5427718850192231,True,Southampton,no,0.6901393658830515,1,0,1,1,0,1,0,0,1,0,0,0,1,0
0,2,-0.33299623501991904,0.47587560314134286,1.8801333143627108,0.6556059861874355,True,Cherbourg,no,1.3472130864719518,1,0,0,1,0,1,0,0,1,0,0,1,0,0
0,3,-1.1325616113823809,3.50713800671291,0.6896894265922036,0.5728484376530422,False,Southampton,no,2.661360527649753,1,0,1,0,1,0,0,0,0,1,1,0,0,0
0,3,-0.7691228039448983,-0.5345451980491797,-0.5007544611783037,-0.718439680349352,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,1,0,0
0,3,-0.8418105654323949,-0.5345451980491797,-0.5007544611783037,-0.8223404985389087,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,1,0,0,0
1,1,-1.0598738498948845,-0.5345451980491797,0.6896894265922036,2.0485572268634304,False,Southampton,yes,0.0330656452941511,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,0.10313033390506016,0.47587560314134286,-0.5007544611783037,1.3302307176137576,True,Southampton,yes,0.0330656452941511,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1,3,-1.8594392262573463,-0.5345451980491797,0.6896894265922036,-0.5764389789760965,False,Cherbourg,yes,0.0330656452941511,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,3,-0.33299623501991904,-0.5345451980491797,-0.5007544611783037,-0.8473116930747399,True,Cherbourg,no,-0.6240080752947493,1,0,0,0,1,1,0,1,0,0,0,1,0,0
0,1,2.21107541704246,-0.5345451980491797,-0.5007544611783037,-0.001887140858663212,True,Southampton,no,-0.6240080752947493,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,2,1.6295733251424873,-0.5345451980491797,-0.5007544611783037,-0.5727947944897007,True,Southampton,no,-0.6240080752947493,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1,3,-0.11493295055742946,-0.5345451980491797,-0.5007544611783037,-0.8250747305965286,False,Queenstown,yes,-0.6240080752947493,0,1,0,0,1,0,1,1,0,0,0,1,0,0
0,1,1.4115100406799979,0.47587560314134286,0.6896894265922036,2.0485572268634304,True,Cherbourg,no,0.6901393658830515,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,3,0.902695710267522,-0.5345451980491797,-0.5007544611783037,-0.8287189150829243,True,Southampton,no,-0.6240080752947493,1,0,1,0,1,1,0,1,0,0,0,0,1,0
